id,path,label
472,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007524.jpg,{'annotations': [{'category_id': 'cat'}]}
474,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007534.jpg,{'annotations': [{'category_id': 'sheep'}]}
476,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007591.jpg,{'annotations': [{'category_id': 'bus'}]}
478,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007624.jpg,{'annotations': [{'category_id': 'pottedplant'}]}
480,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007651.jpg,{'annotations': [{'category_id': 'person'}]}
482,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007698.jpg,{'annotations': [{'category_id': 'aeroplane'}]}
484,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007748.jpg,{'annotations': [{'category_id': 'person'}]}
486,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007773.jpg,{'annotations': [{'category_id': 'bus'}]}
488,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007795.jpg,{'annotations': [{'category_id': 'chair'}]}
490,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007815.jpg,{'annotations': [{'category_id': 'person'}]}
492,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007836.jpg,{'annotations': [{'category_id': 'person'}]}
494,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007878.jpg,{'annotations': [{'category_id': 'cat'}]}
496,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007890.jpg,{'annotations': [{'category_id': 'pottedplant'}]}
498,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007902.jpg,{'annotations': [{'category_id': 'person'}]}
500,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007930.jpg,{'annotations': [{'category_id': 'dog'}]}
