sampleId,path,label
2007_007336,/home/zk/code/dataset/VOC2007/image/2007_007336.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""46"", ""189"", ""149"", ""472""]}]}"
2007_006866,/home/zk/code/dataset/VOC2007/image/2007_006866.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""221"", ""44"", ""331"", ""218""]}, {""category_id"": ""person"", ""bbox"": [""94"", ""130"", ""129"", ""177""]}]}"
2007_003195,/home/zk/code/dataset/VOC2007/image/2007_003195.jpg,"{""annotations"": [{""category_id"": ""bus"", ""bbox"": [""167"", ""149"", ""321"", ""276""]}]}"
2007_002260,/home/zk/code/dataset/VOC2007/image/2007_002260.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""107"", ""61"", ""447"", ""287""]}]}"
2007_008897,/home/zk/code/dataset/VOC2007/image/2007_008897.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""182"", ""79"", ""378"", ""336""]}, {""category_id"": ""chair"", ""bbox"": [""295"", ""41"", ""433"", ""220""]}]}"
2007_005803,/home/zk/code/dataset/VOC2007/image/2007_005803.jpg,"{""annotations"": [{""category_id"": ""diningtable"", ""bbox"": [""67"", ""156"", ""433"", ""273""]}]}"
2007_009088,/home/zk/code/dataset/VOC2007/image/2007_009088.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""203"", ""3"", ""459"", ""375""]}]}"
2007_005206,/home/zk/code/dataset/VOC2007/image/2007_005206.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""214"", ""146"", ""256"", ""298""]}]}"
2007_008801,/home/zk/code/dataset/VOC2007/image/2007_008801.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""139"", ""13"", ""311"", ""368""]}, {""category_id"": ""car"", ""bbox"": [""401"", ""1"", ""500"", ""88""]}, {""category_id"": ""car"", ""bbox"": [""193"", ""1"", ""390"", ""79""]}, {""category_id"": ""car"", ""bbox"": [""95"", ""14"", ""311"", ""99""]}]}"
2007_005845,/home/zk/code/dataset/VOC2007/image/2007_005845.jpg,"{""annotations"": [{""category_id"": ""cat"", ""bbox"": [""1"", ""207"", ""270"", ""349""]}]}"
2007_009209,/home/zk/code/dataset/VOC2007/image/2007_009209.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""139"", ""105"", ""274"", ""213""]}]}"
2007_003742,/home/zk/code/dataset/VOC2007/image/2007_003742.jpg,"{""annotations"": [{""category_id"": ""diningtable"", ""bbox"": [""2"", ""198"", ""240"", ""320""]}]}"
2007_003541,/home/zk/code/dataset/VOC2007/image/2007_003541.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""195"", ""18"", ""335"", ""500""]}, {""category_id"": ""chair"", ""bbox"": [""271"", ""350"", ""375"", ""500""]}]}"
2007_001299,/home/zk/code/dataset/VOC2007/image/2007_001299.jpg,"{""annotations"": [{""category_id"": ""cow"", ""bbox"": [""39"", ""26"", ""229"", ""412""]}, {""category_id"": ""cow"", ""bbox"": [""318"", ""221"", ""408"", ""435""]}]}"
2007_005600,/home/zk/code/dataset/VOC2007/image/2007_005600.jpg,"{""annotations"": [{""category_id"": ""aeroplane"", ""bbox"": [""132"", ""161"", ""368"", ""225""]}, {""category_id"": ""person"", ""bbox"": [""100"", ""195"", ""114"", ""226""]}, {""category_id"": ""person"", ""bbox"": [""88"", ""195"", ""102"", ""224""]}]}"
2007_004831,/home/zk/code/dataset/VOC2007/image/2007_004831.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""111"", ""29"", ""361"", ""318""]}]}"
2007_004768,/home/zk/code/dataset/VOC2007/image/2007_004768.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""24"", ""28"", ""499"", ""368""]}]}"
2007_006066,/home/zk/code/dataset/VOC2007/image/2007_006066.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""343"", ""235"", ""500"", ""333""]}, {""category_id"": ""tvmonitor"", ""bbox"": [""150"", ""120"", ""339"", ""264""]}]}"
2007_007203,/home/zk/code/dataset/VOC2007/image/2007_007203.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""162"", ""47"", ""253"", ""163""]}, {""category_id"": ""person"", ""bbox"": [""308"", ""132"", ""429"", ""299""]}, {""category_id"": ""chair"", ""bbox"": [""417"", ""194"", ""500"", ""333""]}]}"
2007_005354,/home/zk/code/dataset/VOC2007/image/2007_005354.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""230"", ""114"", ""330"", ""221""]}, {""category_id"": ""person"", ""bbox"": [""361"", ""115"", ""437"", ""265""]}, {""category_id"": ""person"", ""bbox"": [""1"", ""89"", ""38"", ""184""]}]}"
2007_005114,/home/zk/code/dataset/VOC2007/image/2007_005114.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""311"", ""54"", ""404"", ""189""]}, {""category_id"": ""cow"", ""bbox"": [""451"", ""132"", ""500"", ""219""]}, {""category_id"": ""cow"", ""bbox"": [""56"", ""136"", ""132"", ""257""]}]}"
2007_002099,/home/zk/code/dataset/VOC2007/image/2007_002099.jpg,"{""annotations"": [{""category_id"": ""aeroplane"", ""bbox"": [""1"", ""92"", ""500"", ""331""]}]}"
2007_001585,/home/zk/code/dataset/VOC2007/image/2007_001585.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""197"", ""115"", ""328"", ""358""]}, {""category_id"": ""bottle"", ""bbox"": [""58"", ""158"", ""72"", ""191""]}]}"
2007_007902,/home/zk/code/dataset/VOC2007/image/2007_007902.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""320"", ""49"", ""486"", ""154""]}, {""category_id"": ""person"", ""bbox"": [""367"", ""1"", ""458"", ""110""]}, {""category_id"": ""person"", ""bbox"": [""1"", ""48"", ""189"", ""213""]}]}"
2007_007810,/home/zk/code/dataset/VOC2007/image/2007_007810.jpg,"{""annotations"": [{""category_id"": ""diningtable"", ""bbox"": [""3"", ""132"", ""373"", ""498""]}]}"
2007_000272,/home/zk/code/dataset/VOC2007/image/2007_000272.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""25"", ""71"", ""304"", ""500""]}]}"
2007_005759,/home/zk/code/dataset/VOC2007/image/2007_005759.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""348"", ""180"", ""461"", ""245""]}, {""category_id"": ""motorbike"", ""bbox"": [""130"", ""183"", ""206"", ""232""]}, {""category_id"": ""motorbike"", ""bbox"": [""51"", ""184"", ""113"", ""234""]}, {""category_id"": ""person"", ""bbox"": [""160"", ""153"", ""184"", ""192""]}, {""category_id"": ""person"", ""bbox"": [""187"", ""155"", ""213"", ""214""]}, {""category_id"": ""person"", ""bbox"": [""129"", ""157"", ""150"", ""196""]}]}"
2007_006901,/home/zk/code/dataset/VOC2007/image/2007_006901.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""111"", ""56"", ""217"", ""277""]}]}"
2007_006254,/home/zk/code/dataset/VOC2007/image/2007_006254.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""61"", ""102"", ""366"", ""207""]}]}"
2007_009413,/home/zk/code/dataset/VOC2007/image/2007_009413.jpg,"{""annotations"": [{""category_id"": ""chair"", ""bbox"": [""24"", ""70"", ""149"", ""264""]}, {""category_id"": ""chair"", ""bbox"": [""4"", ""276"", ""66"", ""500""]}, {""category_id"": ""person"", ""bbox"": [""26"", ""231"", ""181"", ""500""]}, {""category_id"": ""person"", ""bbox"": [""252"", ""9"", ""500"", ""361""]}, {""category_id"": ""diningtable"", ""bbox"": [""48"", ""333"", ""500"", ""500""]}]}"
2007_009736,/home/zk/code/dataset/VOC2007/image/2007_009736.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""6"", ""5"", ""333"", ""500""]}]}"
2007_006856,/home/zk/code/dataset/VOC2007/image/2007_006856.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""52"", ""118"", ""278"", ""432""]}]}"
2007_002400,/home/zk/code/dataset/VOC2007/image/2007_002400.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""2"", ""27"", ""305"", ""499""]}]}"
2007_001439,/home/zk/code/dataset/VOC2007/image/2007_001439.jpg,"{""annotations"": [{""category_id"": ""diningtable"", ""bbox"": [""4"", ""324"", ""375"", ""500""]}]}"
2007_006615,/home/zk/code/dataset/VOC2007/image/2007_006615.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""1"", ""49"", ""345"", ""375""]}]}"
2007_006373,/home/zk/code/dataset/VOC2007/image/2007_006373.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""235"", ""371"", ""374"", ""500""]}]}"
2007_009738,/home/zk/code/dataset/VOC2007/image/2007_009738.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""187"", ""255"", ""311"", ""474""]}]}"
2007_000876,/home/zk/code/dataset/VOC2007/image/2007_000876.jpg,"{""annotations"": [{""category_id"": ""cat"", ""bbox"": [""117"", ""31"", ""376"", ""329""]}]}"
2007_004009,/home/zk/code/dataset/VOC2007/image/2007_004009.jpg,"{""annotations"": [{""category_id"": ""aeroplane"", ""bbox"": [""153"", ""106"", ""274"", ""255""]}]}"
2007_006046,/home/zk/code/dataset/VOC2007/image/2007_006046.jpg,"{""annotations"": [{""category_id"": ""boat"", ""bbox"": [""189"", ""104"", ""243"", ""206""]}, {""category_id"": ""boat"", ""bbox"": [""481"", ""183"", ""500"", ""211""]}]}"
2007_004392,/home/zk/code/dataset/VOC2007/image/2007_004392.jpg,"{""annotations"": [{""category_id"": ""chair"", ""bbox"": [""328"", ""224"", ""440"", ""359""]}, {""category_id"": ""pottedplant"", ""bbox"": [""451"", ""71"", ""500"", ""208""]}, {""category_id"": ""pottedplant"", ""bbox"": [""470"", ""210"", ""500"", ""364""]}, {""category_id"": ""person"", ""bbox"": [""180"", ""110"", ""334"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""179"", ""117"", ""255"", ""375""]}]}"
2007_003110,/home/zk/code/dataset/VOC2007/image/2007_003110.jpg,"{""annotations"": [{""category_id"": ""dog"", ""bbox"": [""213"", ""127"", ""275"", ""266""]}]}"
2007_009446,/home/zk/code/dataset/VOC2007/image/2007_009446.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""15"", ""47"", ""252"", ""298""]}]}"
2007_001594,/home/zk/code/dataset/VOC2007/image/2007_001594.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""270"", ""153"", ""334"", ""208""]}, {""category_id"": ""sheep"", ""bbox"": [""179"", ""149"", ""206"", ""210""]}, {""category_id"": ""sheep"", ""bbox"": [""151"", ""142"", ""180"", ""210""]}, {""category_id"": ""sheep"", ""bbox"": [""206"", ""150"", ""239"", ""212""]}, {""category_id"": ""person"", ""bbox"": [""335"", ""93"", ""400"", ""218""]}, {""category_id"": ""dog"", ""bbox"": [""253"", ""177"", ""302"", ""238""]}]}"
2007_005428,/home/zk/code/dataset/VOC2007/image/2007_005428.jpg,"{""annotations"": [{""category_id"": ""bottle"", ""bbox"": [""1"", ""1"", ""217"", ""362""]}]}"
2007_009665,/home/zk/code/dataset/VOC2007/image/2007_009665.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""118"", ""145"", ""155"", ""259""]}, {""category_id"": ""horse"", ""bbox"": [""340"", ""116"", ""453"", ""175""]}, {""category_id"": ""horse"", ""bbox"": [""236"", ""148"", ""320"", ""184""]}, {""category_id"": ""horse"", ""bbox"": [""193"", ""152"", ""245"", ""185""]}]}"
2007_002412,/home/zk/code/dataset/VOC2007/image/2007_002412.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""274"", ""181"", ""305"", ""220""]}]}"
2007_006641,/home/zk/code/dataset/VOC2007/image/2007_006641.jpg,"{""annotations"": [{""category_id"": ""cat"", ""bbox"": [""1"", ""2"", ""408"", ""375""]}]}"
2007_007624,/home/zk/code/dataset/VOC2007/image/2007_007624.jpg,"{""annotations"": [{""category_id"": ""pottedplant"", ""bbox"": [""424"", ""170"", ""500"", ""370""]}, {""category_id"": ""pottedplant"", ""bbox"": [""294"", ""193"", ""357"", ""283""]}, {""category_id"": ""pottedplant"", ""bbox"": [""275"", ""258"", ""309"", ""310""]}, {""category_id"": ""pottedplant"", ""bbox"": [""274"", ""138"", ""415"", ""246""]}, {""category_id"": ""pottedplant"", ""bbox"": [""2"", ""236"", ""43"", ""375""]}, {""category_id"": ""pottedplant"", ""bbox"": [""45"", ""260"", ""128"", ""375""]}, {""category_id"": ""pottedplant"", ""bbox"": [""155"", ""220"", ""222"", ""352""]}, {""category_id"": ""pottedplant"", ""bbox"": [""151"", ""40"", ""293"", ""308""]}]}"
2007_003330,/home/zk/code/dataset/VOC2007/image/2007_003330.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""268"", ""96"", ""375"", ""247""]}]}"
2007_009841,/home/zk/code/dataset/VOC2007/image/2007_009841.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""79"", ""148"", ""171"", ""226""]}]}"
2007_005210,/home/zk/code/dataset/VOC2007/image/2007_005210.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""74"", ""55"", ""205"", ""188""]}]}"
2007_001704,/home/zk/code/dataset/VOC2007/image/2007_001704.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""118"", ""1"", ""405"", ""317""]}]}"
2007_006240,/home/zk/code/dataset/VOC2007/image/2007_006240.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""1"", ""14"", ""350"", ""467""]}]}"
2007_008084,/home/zk/code/dataset/VOC2007/image/2007_008084.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""111"", ""212"", ""233"", ""365""]}]}"
2007_006282,/home/zk/code/dataset/VOC2007/image/2007_006282.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""119"", ""98"", ""312"", ""334""]}]}"
2007_004189,/home/zk/code/dataset/VOC2007/image/2007_004189.jpg,"{""annotations"": [{""category_id"": ""dog"", ""bbox"": [""171"", ""57"", ""344"", ""280""]}]}"
2007_008013,/home/zk/code/dataset/VOC2007/image/2007_008013.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""132"", ""79"", ""287"", ""372""]}]}"
2007_000862,/home/zk/code/dataset/VOC2007/image/2007_000862.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""305"", ""131"", ""318"", ""151""]}]}"
2007_005310,/home/zk/code/dataset/VOC2007/image/2007_005310.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""29"", ""170"", ""414"", ""333""]}]}"
2007_004405,/home/zk/code/dataset/VOC2007/image/2007_004405.jpg,"{""annotations"": [{""category_id"": ""diningtable"", ""bbox"": [""6"", ""239"", ""300"", ""496""]}, {""category_id"": ""chair"", ""bbox"": [""198"", ""162"", ""333"", ""400""]}, {""category_id"": ""chair"", ""bbox"": [""1"", ""309"", ""155"", ""500""]}]}"
2007_009783,/home/zk/code/dataset/VOC2007/image/2007_009783.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""191"", ""119"", ""305"", ""296""]}]}"
2007_001284,/home/zk/code/dataset/VOC2007/image/2007_001284.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""135"", ""123"", ""235"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""276"", ""117"", ""426"", ""360""]}, {""category_id"": ""person"", ""bbox"": [""301"", ""114"", ""500"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""1"", ""114"", ""126"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""419"", ""90"", ""448"", ""139""]}]}"
2007_004483,/home/zk/code/dataset/VOC2007/image/2007_004483.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""1"", ""89"", ""441"", ""318""]}]}"
2007_005314,/home/zk/code/dataset/VOC2007/image/2007_005314.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""6"", ""11"", ""499"", ""358""]}]}"
2007_005058,/home/zk/code/dataset/VOC2007/image/2007_005058.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""131"", ""266"", ""177"", ""304""]}]}"
2007_003022,/home/zk/code/dataset/VOC2007/image/2007_003022.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""153"", ""80"", ""416"", ""286""]}]}"
2007_000333,/home/zk/code/dataset/VOC2007/image/2007_000333.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""1"", ""39"", ""367"", ""270""]}]}"
2007_008203,/home/zk/code/dataset/VOC2007/image/2007_008203.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""331"", ""148"", ""426"", ""247""]}]}"
2007_005074,/home/zk/code/dataset/VOC2007/image/2007_005074.jpg,"{""annotations"": [{""category_id"": ""boat"", ""bbox"": [""36"", ""152"", ""387"", ""297""]}, {""category_id"": ""car"", ""bbox"": [""396"", ""201"", ""469"", ""233""]}, {""category_id"": ""car"", ""bbox"": [""323"", ""194"", ""351"", ""222""]}, {""category_id"": ""car"", ""bbox"": [""87"", ""191"", ""144"", ""209""]}, {""category_id"": ""car"", ""bbox"": [""22"", ""189"", ""83"", ""222""]}, {""category_id"": ""car"", ""bbox"": [""62"", ""200"", ""118"", ""226""]}, {""category_id"": ""bird"", ""bbox"": [""419"", ""260"", ""472"", ""297""]}]}"
2007_006680,/home/zk/code/dataset/VOC2007/image/2007_006680.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""33"", ""11"", ""459"", ""359""]}]}"
2007_009684,/home/zk/code/dataset/VOC2007/image/2007_009684.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""192"", ""148"", ""500"", ""375""]}]}"
2007_006549,/home/zk/code/dataset/VOC2007/image/2007_006549.jpg,"{""annotations"": [{""category_id"": ""boat"", ""bbox"": [""176"", ""20"", ""247"", ""68""]}]}"
2007_008547,/home/zk/code/dataset/VOC2007/image/2007_008547.jpg,"{""annotations"": [{""category_id"": ""pottedplant"", ""bbox"": [""330"", ""170"", ""443"", ""298""]}, {""category_id"": ""pottedplant"", ""bbox"": [""150"", ""46"", ""255"", ""300""]}, {""category_id"": ""pottedplant"", ""bbox"": [""25"", ""155"", ""108"", ""249""]}]}"
2007_007688,/home/zk/code/dataset/VOC2007/image/2007_007688.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""4"", ""37"", ""500"", ""373""]}]}"
2007_001586,/home/zk/code/dataset/VOC2007/image/2007_001586.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""28"", ""54"", ""429"", ""329""]}]}"
2007_006704,/home/zk/code/dataset/VOC2007/image/2007_006704.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""34"", ""1"", ""341"", ""213""]}]}"
2007_002361,/home/zk/code/dataset/VOC2007/image/2007_002361.jpg,"{""annotations"": [{""category_id"": ""pottedplant"", ""bbox"": [""21"", ""199"", ""148"", ""486""]}]}"
2007_006698,/home/zk/code/dataset/VOC2007/image/2007_006698.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""245"", ""1"", ""495"", ""375""]}]}"
2007_000392,/home/zk/code/dataset/VOC2007/image/2007_000392.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""100"", ""96"", ""355"", ""324""]}]}"
2007_007940,/home/zk/code/dataset/VOC2007/image/2007_007940.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""90"", ""16"", ""383"", ""375""]}]}"
2007_004969,/home/zk/code/dataset/VOC2007/image/2007_004969.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""201"", ""160"", ""298"", ""237""]}]}"
2007_003207,/home/zk/code/dataset/VOC2007/image/2007_003207.jpg,"{""annotations"": [{""category_id"": ""bottle"", ""bbox"": [""124"", ""6"", ""162"", ""102""]}, {""category_id"": ""bottle"", ""bbox"": [""71"", ""57"", ""108"", ""166""]}, {""category_id"": ""bottle"", ""bbox"": [""100"", ""58"", ""150"", ""188""]}, {""category_id"": ""bottle"", ""bbox"": [""13"", ""71"", ""61"", ""184""]}, {""category_id"": ""bottle"", ""bbox"": [""152"", ""115"", ""203"", ""237""]}, {""category_id"": ""bottle"", ""bbox"": [""216"", ""102"", ""261"", ""222""]}, {""category_id"": ""bottle"", ""bbox"": [""259"", ""134"", ""307"", ""260""]}, {""category_id"": ""bottle"", ""bbox"": [""308"", ""126"", ""356"", ""251""]}, {""category_id"": ""bottle"", ""bbox"": [""350"", ""139"", ""408"", ""264""]}]}"
2007_008778,/home/zk/code/dataset/VOC2007/image/2007_008778.jpg,"{""annotations"": [{""category_id"": ""bottle"", ""bbox"": [""367"", ""1"", ""426"", ""149""]}]}"
2007_009521,/home/zk/code/dataset/VOC2007/image/2007_009521.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""1"", ""245"", ""158"", ""375""]}, {""category_id"": ""chair"", ""bbox"": [""399"", ""250"", ""460"", ""304""]}, {""category_id"": ""chair"", ""bbox"": [""412"", ""305"", ""500"", ""375""]}, {""category_id"": ""diningtable"", ""bbox"": [""415"", ""272"", ""500"", ""375""]}]}"
2007_003593,/home/zk/code/dataset/VOC2007/image/2007_003593.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""316"", ""135"", ""463"", ""265""]}]}"
2007_002370,/home/zk/code/dataset/VOC2007/image/2007_002370.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""454"", ""190"", ""465"", ""210""]}, {""category_id"": ""car"", ""bbox"": [""395"", ""189"", ""432"", ""208""]}, {""category_id"": ""car"", ""bbox"": [""355"", ""174"", ""391"", ""213""]}]}"
2007_007595,/home/zk/code/dataset/VOC2007/image/2007_007595.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""117"", ""37"", ""370"", ""333""]}]}"
2007_007165,/home/zk/code/dataset/VOC2007/image/2007_007165.jpg,"{""annotations"": [{""category_id"": ""sheep"", ""bbox"": [""173"", ""329"", ""375"", ""500""]}]}"
2007_000423,/home/zk/code/dataset/VOC2007/image/2007_000423.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""51"", ""80"", ""122"", ""266""]}]}"
2007_000491,/home/zk/code/dataset/VOC2007/image/2007_000491.jpg,"{""annotations"": [{""category_id"": ""cow"", ""bbox"": [""2"", ""2"", ""459"", ""334""]}]}"
2007_009464,/home/zk/code/dataset/VOC2007/image/2007_009464.jpg,"{""annotations"": [{""category_id"": ""cat"", ""bbox"": [""1"", ""91"", ""447"", ""358""]}]}"
2007_000121,/home/zk/code/dataset/VOC2007/image/2007_000121.jpg,"{""annotations"": [{""category_id"": ""tvmonitor"", ""bbox"": [""251"", ""28"", ""475"", ""267""]}]}"
2007_001960,/home/zk/code/dataset/VOC2007/image/2007_001960.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""108"", ""138"", ""264"", ""332""]}]}"
2007_009607,/home/zk/code/dataset/VOC2007/image/2007_009607.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""128"", ""129"", ""363"", ""284""]}]}"
2007_008339,/home/zk/code/dataset/VOC2007/image/2007_008339.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""73"", ""150"", ""350"", ""239""]}]}"
2007_003530,/home/zk/code/dataset/VOC2007/image/2007_003530.jpg,"{""annotations"": [{""category_id"": ""sofa"", ""bbox"": [""2"", ""191"", ""363"", ""375""]}]}"
2007_003815,/home/zk/code/dataset/VOC2007/image/2007_003815.jpg,"{""annotations"": [{""category_id"": ""car"", ""bbox"": [""188"", ""108"", ""433"", ""213""]}, {""category_id"": ""person"", ""bbox"": [""186"", ""1"", ""219"", ""54""]}, {""category_id"": ""person"", ""bbox"": [""242"", ""11"", ""274"", ""95""]}, {""category_id"": ""person"", ""bbox"": [""288"", ""125"", ""333"", ""149""]}]}"
2007_005828,/home/zk/code/dataset/VOC2007/image/2007_005828.jpg,"{""annotations"": [{""category_id"": ""aeroplane"", ""bbox"": [""86"", ""62"", ""443"", ""210""]}]}"
2007_004328,/home/zk/code/dataset/VOC2007/image/2007_004328.jpg,"{""annotations"": [{""category_id"": ""person"", ""bbox"": [""44"", ""117"", ""147"", ""265""]}]}"
2007_003020,/home/zk/code/dataset/VOC2007/image/2007_003020.jpg,"{""annotations"": [{""category_id"": ""pottedplant"", ""bbox"": [""405"", ""205"", ""444"", ""245""]}, {""category_id"": ""person"", ""bbox"": [""72"", ""122"", ""172"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""171"", ""117"", ""281"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""256"", ""142"", ""337"", ""352""]}, {""category_id"": ""person"", ""bbox"": [""330"", ""130"", ""405"", ""342""]}]}"
2007_002445,/home/zk/code/dataset/VOC2007/image/2007_002445.jpg,"{""annotations"": [{""category_id"": ""cat"", ""bbox"": [""13"", ""89"", ""349"", ""490""]}]}"
2007_009030,/home/zk/code/dataset/VOC2007/image/2007_009030.jpg,"{""annotations"": [{""category_id"": ""aeroplane"", ""bbox"": [""2"", ""81"", ""421"", ""317""]}]}"
2007_004902,/home/zk/code/dataset/VOC2007/image/2007_004902.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""1"", ""141"", ""192"", ""374""]}, {""category_id"": ""person"", ""bbox"": [""217"", ""118"", ""389"", ""375""]}, {""category_id"": ""person"", ""bbox"": [""195"", ""68"", ""500"", ""375""]}]}"
2007_008140,/home/zk/code/dataset/VOC2007/image/2007_008140.jpg,"{""annotations"": [{""category_id"": ""pottedplant"", ""bbox"": [""388"", ""80"", ""485"", ""237""]}, {""category_id"": ""pottedplant"", ""bbox"": [""103"", ""1"", ""137"", ""43""]}]}"
2007_006364,/home/zk/code/dataset/VOC2007/image/2007_006364.jpg,"{""annotations"": [{""category_id"": ""horse"", ""bbox"": [""39"", ""143"", ""500"", ""344""]}, {""category_id"": ""person"", ""bbox"": [""386"", ""173"", ""428"", ""214""]}]}"
2007_004281,/home/zk/code/dataset/VOC2007/image/2007_004281.jpg,"{""annotations"": [{""category_id"": ""train"", ""bbox"": [""270"", ""1"", ""500"", ""375""]}]}"
2007_002903,/home/zk/code/dataset/VOC2007/image/2007_002903.jpg,"{""annotations"": [{""category_id"": ""cow"", ""bbox"": [""16"", ""19"", ""480"", ""376""]}]}"
2007_006028,/home/zk/code/dataset/VOC2007/image/2007_006028.jpg,"{""annotations"": [{""category_id"": ""bicycle"", ""bbox"": [""19"", ""80"", ""93"", ""144""]}, {""category_id"": ""person"", ""bbox"": [""177"", ""200"", ""215"", ""249""]}]}"
2007_005608,/home/zk/code/dataset/VOC2007/image/2007_005608.jpg,"{""annotations"": [{""category_id"": ""motorbike"", ""bbox"": [""1"", ""226"", ""303"", ""462""]}, {""category_id"": ""person"", ""bbox"": [""97"", ""181"", ""241"", ""321""]}]}"
2007_008670,/home/zk/code/dataset/VOC2007/image/2007_008670.jpg,"{""annotations"": [{""category_id"": ""bird"", ""bbox"": [""56"", ""115"", ""254"", ""263""]}]}"
2007_007398,/home/zk/code/dataset/VOC2007/image/2007_007398.jpg,"{""annotations"": [{""category_id"": ""bus"", ""bbox"": [""1"", ""1"", ""499"", ""265""]}]}"
2007_007480,/home/zk/code/dataset/VOC2007/image/2007_007480.jpg,"{""annotations"": [{""category_id"": ""bus"", ""bbox"": [""95"", ""11"", ""468"", ""303""]}]}"
