,Unnamed: 0,sampleId,path,isHard
594,324,634,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000634.jpg,1
595,1637,3305,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003305.jpg,0
596,2156,4342,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004342.jpg,1
597,2032,4097,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004097.jpg,0
598,2677,5366,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005366.jpg,1
599,4319,8669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008669.jpg,0
600,3644,7355,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007355.jpg,1
601,2905,5846,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005846.jpg,0
602,3025,6080,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006080.jpg,1
603,476,955,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000955.jpg,0
604,535,1058,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001058.jpg,1
605,2916,5870,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005870.jpg,0
606,2801,5626,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005626.jpg,1
607,3815,7700,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007700.jpg,0
608,3077,6192,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006192.jpg,1
609,1285,2581,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002581.jpg,0
610,1107,2195,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002195.jpg,1
611,3050,6122,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006122.jpg,0
612,2176,4385,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004385.jpg,1
613,863,1706,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001706.jpg,0
614,4113,8277,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008277.jpg,1
615,4024,8113,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008113.jpg,0
616,1622,3276,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003276.jpg,1
617,691,1373,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001373.jpg,0
618,1393,2805,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002805.jpg,1
619,4551,9127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009127.jpg,0
620,2853,5733,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005733.jpg,1
621,3427,6920,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006920.jpg,0
622,93,186,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000186.jpg,1
623,4520,9071,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009071.jpg,0
624,2558,5127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005127.jpg,1
625,4384,8797,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008797.jpg,0
626,3990,8039,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008039.jpg,1
627,3162,6378,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006378.jpg,0
628,762,1518,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001518.jpg,1
629,1043,2062,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002062.jpg,0
630,3163,6379,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006379.jpg,1
631,4529,9088,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009088.jpg,0
632,3498,7066,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007066.jpg,1
633,2664,5335,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005335.jpg,0
634,2766,5556,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005556.jpg,1
635,3016,6059,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006059.jpg,0
636,2123,4276,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004276.jpg,1
637,488,976,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000976.jpg,0
638,2439,4888,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004888.jpg,1
639,2530,5076,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005076.jpg,0
640,4010,8080,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008080.jpg,1
641,1263,2535,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002535.jpg,0
642,2708,5446,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005446.jpg,1
643,1874,3777,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003777.jpg,0
644,2754,5533,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005533.jpg,1
645,1650,3324,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003324.jpg,0
646,2638,5284,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005284.jpg,1
647,3164,6380,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006380.jpg,0
648,946,1874,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001874.jpg,1
649,1551,3125,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003125.jpg,0
650,3147,6345,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006345.jpg,1
651,2840,5707,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005707.jpg,0
652,177,358,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000358.jpg,1
653,2327,4669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004669.jpg,0
654,4876,9814,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009814.jpg,1
655,276,551,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000551.jpg,0
656,2463,4927,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004927.jpg,1
657,2050,4127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004127.jpg,0
658,1794,3612,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003612.jpg,1
659,3244,6539,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006539.jpg,0
660,4111,8274,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008274.jpg,1
661,4329,8682,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008682.jpg,0
662,1406,2825,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002825.jpg,1
663,941,1867,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001867.jpg,0
664,4048,8155,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008155.jpg,1
665,4506,9046,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009046.jpg,0
666,1124,2230,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002230.jpg,1
667,4857,9777,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009777.jpg,0
668,140,283,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000283.jpg,1
669,3876,7817,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007817.jpg,0
670,4305,8649,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008649.jpg,1
671,3033,6092,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006092.jpg,0
672,1306,2622,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002622.jpg,1
673,4519,9070,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009070.jpg,0
674,4755,9564,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009564.jpg,1
675,4231,8510,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008510.jpg,0
676,734,1456,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001456.jpg,1
677,3957,7981,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007981.jpg,0
678,887,1762,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001762.jpg,1
679,4533,9095,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009095.jpg,0
680,3177,6403,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006403.jpg,1
681,3308,6665,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006665.jpg,0
682,428,844,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000844.jpg,1
683,1500,3018,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003018.jpg,0
684,1556,3136,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003136.jpg,1
685,2728,5482,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005482.jpg,0
686,1481,2974,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002974.jpg,1
687,3023,6076,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006076.jpg,0
688,4039,8143,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008143.jpg,1
689,3054,6137,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006137.jpg,0
690,4757,9570,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009570.jpg,1
691,4739,9534,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009534.jpg,0
692,608,1213,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001213.jpg,1
693,3560,7199,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007199.jpg,0
694,3714,7499,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007499.jpg,1
695,804,1600,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001600.jpg,0
696,3433,6928,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006928.jpg,1
697,3133,6317,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006317.jpg,0
698,1501,3019,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003019.jpg,1
699,3128,6311,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006311.jpg,0
700,2420,4853,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004853.jpg,1
701,1261,2531,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002531.jpg,0
702,844,1670,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001670.jpg,1
703,3159,6372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006372.jpg,0
704,1497,3012,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003012.jpg,1
705,2774,5567,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005567.jpg,0
706,592,1178,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001178.jpg,1
707,3273,6592,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006592.jpg,0
708,1713,3463,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003463.jpg,1
709,3309,6669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006669.jpg,0
710,380,737,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000737.jpg,1
711,695,1379,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001379.jpg,0
712,643,1283,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001283.jpg,1
713,2063,4157,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004157.jpg,0
714,4027,8119,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008119.jpg,1
715,1942,3917,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003917.jpg,0
716,307,603,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000603.jpg,1
717,4887,9837,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009837.jpg,0
718,686,1367,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001367.jpg,1
719,893,1773,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001773.jpg,0
720,3475,7014,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007014.jpg,1
721,999,1979,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001979.jpg,0
722,1645,3318,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003318.jpg,1
723,80,160,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000160.jpg,0
724,1508,3033,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003033.jpg,1
725,764,1520,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001520.jpg,0
726,3002,6037,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006037.jpg,1
727,352,681,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000681.jpg,0
728,2039,4109,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004109.jpg,1
729,150,299,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000299.jpg,0
730,293,575,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000575.jpg,1
731,4246,8544,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008544.jpg,0
732,4079,8214,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008214.jpg,1
733,3040,6109,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006109.jpg,0
734,3923,7912,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007912.jpg,1
735,4379,8788,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008788.jpg,0
736,1914,3864,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003864.jpg,1
737,3768,7597,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007597.jpg,0
738,3176,6402,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006402.jpg,1
739,2804,5632,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005632.jpg,0
740,4770,9595,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009595.jpg,1
741,197,390,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000390.jpg,0
742,3113,6278,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006278.jpg,1
743,1555,3132,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003132.jpg,0
744,2678,5372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005372.jpg,1
745,2107,4238,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004238.jpg,0
746,1189,2381,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002381.jpg,1
747,287,569,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000569.jpg,0
748,40,79,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000079.jpg,1
749,47,88,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000088.jpg,0
750,2603,5213,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005213.jpg,1
751,1071,2113,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002113.jpg,0
752,2283,4583,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004583.jpg,1
753,4197,8446,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008446.jpg,0
754,3479,7024,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007024.jpg,1
755,502,1000,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001000.jpg,0
756,709,1410,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001410.jpg,1
757,4458,8945,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008945.jpg,0
758,2352,4725,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004725.jpg,1
759,1233,2473,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002473.jpg,0
760,2802,5627,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005627.jpg,1
761,1083,2137,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002137.jpg,0
762,4669,9372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009372.jpg,1
763,3654,7377,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007377.jpg,0
764,4420,8866,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008866.jpg,1
765,1206,2412,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002412.jpg,0
766,359,697,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000697.jpg,1
767,2706,5443,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005443.jpg,0
768,1362,2739,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002739.jpg,1
769,1273,2556,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002556.jpg,0
770,3568,7220,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007220.jpg,1
771,2306,4633,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004633.jpg,0
772,573,1133,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001133.jpg,1
773,3384,6820,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006820.jpg,0
774,4480,8994,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008994.jpg,1
775,2575,5162,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005162.jpg,0
776,1750,3532,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003532.jpg,1
777,3360,6776,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006776.jpg,0
778,1096,2161,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002161.jpg,1
779,3507,7091,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007091.jpg,0
780,1893,3819,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003819.jpg,1
781,3614,7309,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007309.jpg,0
782,239,467,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000467.jpg,1
783,348,673,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000673.jpg,0
784,176,357,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000357.jpg,1
785,155,313,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000313.jpg,0
786,3027,6082,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006082.jpg,1
787,2618,5241,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005241.jpg,0
788,4745,9547,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009547.jpg,1
789,4241,8537,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008537.jpg,0
790,2690,5401,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005401.jpg,1
791,2624,5252,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005252.jpg,0
792,1559,3143,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003143.jpg,1
793,4790,9635,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009635.jpg,0
794,2570,5152,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005152.jpg,1
795,578,1141,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001141.jpg,0
796,3402,6871,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006871.jpg,1
797,996,1973,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001973.jpg,0
798,4053,8162,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008162.jpg,1
799,4294,8630,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008630.jpg,0
800,3534,7145,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007145.jpg,1
801,4281,8605,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008605.jpg,0
802,3832,7733,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007733.jpg,1
803,2904,5844,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005844.jpg,0
804,3499,7067,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007067.jpg,1
805,4178,8406,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008406.jpg,0
806,2722,5473,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005473.jpg,1
807,3545,7171,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007171.jpg,0
808,2418,4847,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004847.jpg,1
809,3791,7641,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007641.jpg,0
810,2987,6008,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006008.jpg,1
811,3174,6399,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006399.jpg,0
812,3488,7043,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007043.jpg,1
813,1846,3730,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003730.jpg,0
814,4850,9765,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009765.jpg,1
815,4490,9013,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009013.jpg,0
816,4200,8451,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008451.jpg,1
817,1007,1992,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001992.jpg,0
818,25,54,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000054.jpg,1
819,4729,9509,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009509.jpg,0
820,2045,4119,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004119.jpg,1
821,2210,4444,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004444.jpg,0
822,1790,3601,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003601.jpg,1
823,2024,4081,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004081.jpg,0
824,1697,3431,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003431.jpg,1
825,2213,4448,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004448.jpg,0
826,3929,7929,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007929.jpg,1
827,3801,7660,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007660.jpg,0
828,4337,8697,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008697.jpg,1
829,1787,3595,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003595.jpg,0
830,313,615,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000615.jpg,1
831,1135,2250,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002250.jpg,0
