,sampleId,path
4005,008071,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008071.jpg
461,000925,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000925.jpg
1358,002729,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002729.jpg
693,001376,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001376.jpg
3000,006034,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006034.jpg
1155,002299,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002299.jpg
3368,006791,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006791.jpg
2145,004319,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004319.jpg
1582,003193,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003193.jpg
4510,009054,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009054.jpg
4372,008779,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008779.jpg
4275,008594,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008594.jpg
1654,003332,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003332.jpg
519,001032,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001032.jpg
3189,006422,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006422.jpg
484,000969,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000969.jpg
4619,009266,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009266.jpg
1822,003680,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003680.jpg
2365,004744,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004744.jpg
2013,004063,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004063.jpg
2392,004795,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004795.jpg
891,001769,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001769.jpg
4021,008109,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008109.jpg
4109,008271,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008271.jpg
1514,003043,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003043.jpg
4159,008375,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008375.jpg
1813,003659,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003659.jpg
3578,007237,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007237.jpg
1372,002756,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002756.jpg
263,000521,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000521.jpg
1042,002060,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002060.jpg
2836,005694,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005694.jpg
622,001243,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001243.jpg
2469,004940,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004940.jpg
1907,003850,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003850.jpg
634,001262,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001262.jpg
1716,003472,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003472.jpg
1966,003967,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003967.jpg
2732,005491,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005491.jpg
1457,002921,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002921.jpg
3455,006978,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006978.jpg
4892,009846,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009846.jpg
334,000649,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000649.jpg
4217,008487,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008487.jpg
1437,002885,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002885.jpg
2136,004305,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004305.jpg
498,000992,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000992.jpg
175,000356,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000356.jpg
4667,009369,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009369.jpg
4499,009031,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009031.jpg
2292,004602,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004602.jpg
2724,005476,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005476.jpg
4559,009142,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009142.jpg
3466,006997,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006997.jpg
4503,009041,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009041.jpg
1972,003978,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003978.jpg
2667,005342,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005342.jpg
434,000861,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000861.jpg
737,001461,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001461.jpg
324,000634,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000634.jpg
1637,003305,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003305.jpg
2156,004342,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004342.jpg
2032,004097,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004097.jpg
2677,005366,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005366.jpg
4319,008669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008669.jpg
3644,007355,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007355.jpg
2905,005846,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005846.jpg
3025,006080,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006080.jpg
476,000955,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000955.jpg
535,001058,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001058.jpg
2916,005870,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005870.jpg
2801,005626,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005626.jpg
3815,007700,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007700.jpg
3077,006192,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006192.jpg
1285,002581,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002581.jpg
1107,002195,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002195.jpg
3050,006122,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006122.jpg
2176,004385,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004385.jpg
863,001706,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001706.jpg
4113,008277,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008277.jpg
4024,008113,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008113.jpg
1622,003276,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003276.jpg
691,001373,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001373.jpg
1393,002805,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002805.jpg
4551,009127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009127.jpg
2853,005733,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005733.jpg
3427,006920,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006920.jpg
93,000186,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000186.jpg
4520,009071,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009071.jpg
2558,005127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005127.jpg
4384,008797,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008797.jpg
3990,008039,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008039.jpg
3162,006378,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006378.jpg
762,001518,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001518.jpg
1043,002062,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002062.jpg
3163,006379,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006379.jpg
4529,009088,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009088.jpg
3498,007066,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007066.jpg
2664,005335,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005335.jpg
2766,005556,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005556.jpg
3016,006059,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006059.jpg
2123,004276,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004276.jpg
488,000976,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000976.jpg
2439,004888,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004888.jpg
2530,005076,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005076.jpg
4010,008080,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008080.jpg
1263,002535,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002535.jpg
2708,005446,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005446.jpg
1874,003777,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003777.jpg
2754,005533,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005533.jpg
1650,003324,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003324.jpg
2638,005284,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005284.jpg
3164,006380,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006380.jpg
946,001874,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001874.jpg
1551,003125,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003125.jpg
3147,006345,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006345.jpg
2840,005707,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005707.jpg
177,000358,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000358.jpg
2327,004669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004669.jpg
4876,009814,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009814.jpg
276,000551,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000551.jpg
2463,004927,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004927.jpg
2050,004127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004127.jpg
1794,003612,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003612.jpg
3244,006539,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006539.jpg
4111,008274,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008274.jpg
4329,008682,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008682.jpg
1406,002825,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002825.jpg
941,001867,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001867.jpg
4048,008155,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008155.jpg
4506,009046,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009046.jpg
1124,002230,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002230.jpg
4857,009777,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009777.jpg
140,000283,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000283.jpg
3876,007817,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007817.jpg
4305,008649,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008649.jpg
3033,006092,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006092.jpg
1306,002622,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002622.jpg
4519,009070,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009070.jpg
4755,009564,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009564.jpg
4231,008510,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008510.jpg
734,001456,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001456.jpg
3957,007981,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007981.jpg
887,001762,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001762.jpg
4533,009095,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009095.jpg
3177,006403,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006403.jpg
3308,006665,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006665.jpg
428,000844,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000844.jpg
1500,003018,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003018.jpg
1556,003136,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003136.jpg
2728,005482,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005482.jpg
1481,002974,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002974.jpg
3023,006076,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006076.jpg
4039,008143,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008143.jpg
3054,006137,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006137.jpg
4757,009570,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009570.jpg
4739,009534,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009534.jpg
608,001213,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001213.jpg
3560,007199,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007199.jpg
3714,007499,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007499.jpg
804,001600,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001600.jpg
3433,006928,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006928.jpg
3133,006317,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006317.jpg
1501,003019,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003019.jpg
3128,006311,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006311.jpg
2420,004853,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004853.jpg
1261,002531,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002531.jpg
844,001670,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001670.jpg
3159,006372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006372.jpg
1497,003012,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003012.jpg
2774,005567,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005567.jpg
592,001178,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001178.jpg
3273,006592,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006592.jpg
1713,003463,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003463.jpg
3309,006669,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006669.jpg
380,000737,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000737.jpg
695,001379,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001379.jpg
643,001283,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001283.jpg
2063,004157,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004157.jpg
4027,008119,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008119.jpg
1942,003917,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003917.jpg
307,000603,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000603.jpg
4887,009837,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009837.jpg
686,001367,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001367.jpg
893,001773,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001773.jpg
3475,007014,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007014.jpg
999,001979,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001979.jpg
1645,003318,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003318.jpg
80,000160,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000160.jpg
1508,003033,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003033.jpg
764,001520,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001520.jpg
3002,006037,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006037.jpg
352,000681,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000681.jpg
2039,004109,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004109.jpg
150,000299,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000299.jpg
293,000575,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000575.jpg
4246,008544,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008544.jpg
4079,008214,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008214.jpg
3040,006109,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006109.jpg
3923,007912,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007912.jpg
4379,008788,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008788.jpg
1914,003864,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003864.jpg
3768,007597,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007597.jpg
3176,006402,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006402.jpg
2804,005632,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005632.jpg
4770,009595,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009595.jpg
197,000390,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000390.jpg
3113,006278,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006278.jpg
1555,003132,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003132.jpg
2678,005372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005372.jpg
2107,004238,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004238.jpg
1189,002381,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002381.jpg
287,000569,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000569.jpg
40,000079,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000079.jpg
47,000088,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000088.jpg
2603,005213,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005213.jpg
1071,002113,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002113.jpg
2283,004583,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004583.jpg
4197,008446,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008446.jpg
3479,007024,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007024.jpg
502,001000,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001000.jpg
709,001410,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001410.jpg
4458,008945,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008945.jpg
2352,004725,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004725.jpg
1233,002473,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002473.jpg
2802,005627,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005627.jpg
1083,002137,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002137.jpg
4669,009372,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009372.jpg
3654,007377,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007377.jpg
4420,008866,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008866.jpg
1206,002412,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002412.jpg
359,000697,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000697.jpg
2706,005443,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005443.jpg
1362,002739,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002739.jpg
1273,002556,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002556.jpg
3568,007220,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007220.jpg
2306,004633,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004633.jpg
573,001133,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001133.jpg
3384,006820,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006820.jpg
4480,008994,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008994.jpg
2575,005162,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005162.jpg
1750,003532,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003532.jpg
3360,006776,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006776.jpg
1096,002161,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002161.jpg
3507,007091,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007091.jpg
1893,003819,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003819.jpg
3614,007309,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007309.jpg
239,000467,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000467.jpg
348,000673,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000673.jpg
176,000357,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000357.jpg
155,000313,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000313.jpg
3027,006082,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006082.jpg
2618,005241,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005241.jpg
4745,009547,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009547.jpg
4241,008537,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008537.jpg
