id,path,label
461,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007415.jpg,
462,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007417.jpg,
463,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007432.jpg,
464,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007447.jpg,
466,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007477.jpg,
467,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007480.jpg,
468,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007481.jpg,
469,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007493.jpg,
471,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007523.jpg,
472,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007524.jpg,
473,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007530.jpg,
474,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007534.jpg,
476,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007591.jpg,
477,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007621.jpg,
478,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007624.jpg,
479,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007649.jpg,
481,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007688.jpg,
482,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007698.jpg,
483,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007726.jpg,
484,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007748.jpg,
486,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007773.jpg,
487,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007783.jpg,
488,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007795.jpg,
489,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007810.jpg,
491,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007818.jpg,
492,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007836.jpg,
493,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007849.jpg,
494,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007878.jpg,
496,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007890.jpg,
497,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007891.jpg,
498,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007902.jpg,
499,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007908.jpg,
